task_id,read,update,scan,insert,memcached_m,memcached_n,memcached_f,memcached_c,memcached_t,memcached_R,memcached_b,memcached_resource,memcached_replicas,memcached_accepting_connections,memcached_connections_listener_disabled_total,memcached_connections_rejected_total,memcached_connections_total,memcached_connections_yielded_total,memcached_current_connections,memcached_current_items,memcached_items_evicted_total,memcached_items_reclaimed_total,memcached_items_total,memcached_lru_crawler_enabled,memcached_lru_crawler_hot_max_factor,memcached_lru_crawler_hot_percent,memcached_lru_crawler_items_checked_total,memcached_lru_crawler_maintainer_thread,memcached_lru_crawler_moves_to_cold_total,memcached_lru_crawler_moves_to_warm_total,memcached_lru_crawler_moves_within_lru_total,memcached_lru_crawler_reclaimed_total,memcached_lru_crawler_sleep,memcached_lru_crawler_starts_total,memcached_lru_crawler_to_crawl,memcached_lru_crawler_warm_max_factor,memcached_lru_crawler_warm_percent,memcached_max_connections,memcached_process_system_cpu_seconds_total,memcached_process_user_cpu_seconds_total,memcached_slab_chunk_size_bytes,memcached_slab_chunks_free,memcached_slab_chunks_free_end,memcached_slab_chunks_per_page,memcached_slab_chunks_used,memcached_slab_cold_items,memcached_slab_current_chunks,memcached_slab_current_items,memcached_slab_current_pages,memcached_slab_hot_age_seconds,memcached_slab_hot_items,memcached_slab_items_age_seconds,memcached_slab_items_crawler_reclaimed_total,memcached_slab_items_evicted_nonzero_total,memcached_slab_items_evicted_time_seconds,memcached_slab_items_evicted_total,memcached_slab_items_evicted_unfetched_total,memcached_slab_items_expired_unfetched_total,memcached_slab_items_moves_to_cold,memcached_slab_items_moves_to_warm,memcached_slab_items_moves_within_lru,memcached_slab_items_outofmemory_total,memcached_slab_items_reclaimed_total,memcached_slab_items_tailrepairs_total,memcached_slab_lru_hits_total,memcached_slab_warm_age_seconds,memcached_slab_warm_items
758,304.0,79.0,0.0,107.0,259,803,5.93,1138,10,24,1772,17,1,1.0,0.0,0.0,7.33,0.0,2.33,53221.0,56485.0,0.0,109791.0,1.0,0.2,20.0,17740.33,1.0,109773.0,3.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1138.0,0.96,0.4,856.0,1151.0,0.0,1224.0,73.0,72.0,1224.0,73.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,1.0,0.0,0.0,0.0,2.0,19.0,1.0
759,315.0,92.0,0.0,110.0,382,193,4.15,577,8,115,1875,22,1,1.0,0.0,0.0,10.67,0.0,3.67,93055.0,16624.0,0.0,109787.0,1.0,0.2,20.0,31018.33,1.0,109761.0,2.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,577.0,0.99,0.39,248.0,4137.0,0.0,4228.0,91.0,90.0,4228.0,91.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,1.0,0.0,0.0,0.0,5.0,21.0,1.0
760,353.0,87.0,0.0,114.0,748,595,4.42,1050,6,56,1294,5,1,1.0,0.0,0.0,8.0,0.0,2.33,109695.0,0.0,0.0,109780.0,1.0,0.2,20.0,36565.0,1.0,109761.0,6.0,7.0,0.0,100.0,1.33,0.0,2.0,40.0,1050.0,1.05,0.36,648.0,1540.0,0.0,1618.0,78.0,77.0,1618.0,78.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,5.0,7.0,0.0,0.0,0.0,6.0,17.0,1.0
761,342.0,95.0,0.0,122.0,338,878,3.36,1433,13,43,1665,8,1,1.0,0.0,0.0,7.0,0.0,2.0,109689.0,0.0,0.0,109793.0,1.0,0.2,20.0,36563.0,1.0,109773.0,4.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1433.0,0.97,0.45,928.0,1038.0,0.0,1129.0,91.0,90.0,1129.0,91.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,5.0,19.0,1.0
762,303.0,87.0,0.0,110.0,795,957,6.98,1106,30,100,1349,4,1,1.0,0.0,0.0,10.33,0.0,3.33,109717.0,0.0,0.0,109822.0,1.0,0.2,20.0,109717.0,1.0,109805.0,5.0,6.0,0.0,100.0,2.0,0.0,2.0,40.0,1106.0,1.04,0.48,1008.0,939.0,0.0,1040.0,101.0,99.0,1040.0,101.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,4.0,6.0,0.0,0.0,0.0,7.0,31.0,2.0
763,335.0,83.0,0.0,107.0,299,765,1.56,1284,11,46,1198,18,1,1.0,0.0,0.0,8.0,0.0,3.0,109710.0,0.0,0.0,109809.0,1.0,0.2,20.0,109710.0,1.0,109789.0,5.0,1.0,0.0,100.0,2.0,0.0,2.0,40.0,1284.0,0.95,0.36,816.0,1198.0,0.0,1285.0,87.0,87.0,1285.0,87.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
764,331.0,86.0,0.0,107.0,847,637,1.25,1355,9,22,1275,29,1,1.0,0.0,0.0,10.0,0.0,3.33,109697.0,0.0,0.0,109796.0,1.0,0.2,20.0,36565.67,1.0,109776.0,6.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1355.0,0.98,0.3,688.0,1434.0,0.0,1524.0,90.0,90.0,1524.0,90.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
765,291.0,98.0,0.0,117.0,352,99,9.66,1407,10,20,1810,28,1,1.0,0.0,0.0,6.0,0.0,2.67,109690.0,0.0,0.0,109801.0,1.0,0.2,20.0,36563.33,1.0,109770.0,4.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1407.0,0.94,0.36,1472.0,670.0,0.0,712.0,109690.0,109688.0,110360.0,109690.0,155.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,109770.0,4.0,1.0,0.0,0.0,0.0,71.0,22.0,2.0
766,301.0,87.0,0.0,109.0,711,935,1.82,1077,7,111,1253,16,1,1.0,0.0,0.0,10.67,0.0,3.0,109707.0,0.0,0.0,109792.0,1.0,0.2,20.0,36569.0,1.0,109770.0,5.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,1077.0,0.95,0.35,984.0,993.0,0.0,1065.0,72.0,72.0,1065.0,72.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
767,295.0,89.0,0.0,106.0,409,133,2.42,1252,12,34,1931,23,1,1.0,0.0,0.0,6.33,0.0,2.33,109707.0,0.0,0.0,109811.0,1.0,0.2,20.0,36569.0,1.0,109791.0,3.0,8.0,0.0,100.0,1.33,0.0,2.0,40.0,1252.0,0.99,0.38,448.0,2242.0,0.0,2340.0,98.0,97.0,2340.0,98.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,2.0,8.0,0.0,0.0,0.0,4.0,18.0,1.0
768,322.0,106.0,0.0,118.0,777,172,3.86,1458,11,29,1163,19,1,1.0,0.0,0.0,9.67,0.0,2.67,109717.0,0.0,0.0,109818.0,1.0,0.2,20.0,36572.33,1.0,109800.0,3.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1458.0,1.1,0.37,224.0,4584.0,0.0,4681.0,97.0,96.0,4681.0,97.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,2.0,1.0,0.0,0.0,0.0,6.0,17.0,1.0
769,337.0,94.0,0.0,110.0,287,894,6.21,665,10,48,1971,15,1,1.0,0.0,0.0,7.33,0.0,2.67,50989.0,58686.0,0.0,109764.0,1.0,0.2,20.0,50989.0,1.0,109741.0,3.0,1.0,0.0,100.0,2.0,0.0,2.0,40.0,665.0,1.0,0.45,944.0,1029.0,0.0,1110.0,81.0,80.0,1110.0,81.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,1.0,0.0,0.0,0.0,3.0,34.0,1.0
770,306.0,87.0,0.0,105.0,332,578,3.61,1325,7,63,1420,9,1,1.0,0.0,0.0,11.67,0.0,3.0,109693.0,0.0,0.0,109814.0,1.0,0.2,20.0,109693.0,1.0,109777.0,0.0,0.0,0.0,100.0,2.0,0.0,2.0,40.0,1325.0,0.96,0.42,632.0,1556.0,0.0,1659.0,103.0,103.0,1659.0,103.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
771,299.0,78.0,0.0,107.0,322,974,3.08,1376,9,44,1310,21,1,1.0,0.0,0.0,7.0,0.0,2.67,106345.0,3317.0,0.0,109776.0,1.0,0.2,20.0,106345.0,1.0,109739.0,5.0,0.0,0.0,100.0,2.0,0.0,2.0,40.0,1376.0,0.95,0.41,1024.0,930.0,0.0,1024.0,94.0,93.0,1024.0,94.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,3.0,0.0,0.0,0.0,0.0,6.0,33.0,1.0
772,310.0,101.0,0.0,121.0,880,552,4.51,1156,10,96,1373,20,1,1.0,0.0,0.0,10.0,0.0,2.67,109675.0,0.0,0.0,109777.0,1.0,0.2,20.0,36558.33,1.0,109753.0,2.0,5.0,0.0,100.0,1.33,0.0,2.0,40.0,1156.0,1.04,0.38,600.0,1655.0,0.0,1747.0,92.0,92.0,1747.0,92.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
773,353.0,85.0,0.0,110.0,388,988,3.37,1031,25,26,1290,6,1,1.0,0.0,0.0,7.0,0.0,2.33,109718.0,0.0,0.0,109801.0,1.0,0.2,20.0,36572.67,1.0,109782.0,3.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1031.0,0.96,0.43,1040.0,932.0,0.0,1008.0,76.0,76.0,1008.0,76.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0
774,310.0,84.0,0.0,108.0,437,859,3.2,605,24,50,1333,22,1,1.0,0.0,0.0,11.67,0.0,2.67,109717.0,0.0,0.0,109816.0,1.0,0.2,20.0,109717.0,1.0,109793.0,6.0,2.0,0.0,100.0,2.0,0.0,2.0,40.0,605.0,0.97,0.49,912.0,1059.0,0.0,1149.0,90.0,89.0,1149.0,90.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,4.0,1.0,0.0,0.0,0.0,4.0,34.0,1.0
775,322.0,81.0,0.0,109.0,308,423,5.65,1103,11,42,1358,18,1,1.0,0.0,0.0,8.0,0.0,2.33,109695.0,0.0,0.0,109802.0,1.0,0.2,20.0,36565.0,1.0,109777.0,5.0,7.0,0.0,100.0,1.33,0.0,2.0,40.0,1103.0,1.0,0.36,472.0,2121.0,0.0,2221.0,100.0,100.0,2221.0,100.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
776,299.0,83.0,0.0,115.0,351,826,8.3,1301,8,36,1138,17,1,1.0,0.0,0.0,10.33,0.0,4.33,50120.0,59580.0,0.0,109777.0,1.0,0.2,20.0,16706.67,1.0,109765.0,6.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,1301.0,1.08,0.33,880.0,1121.0,0.0,1191.0,70.0,70.0,1191.0,70.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
777,321.0,83.0,0.0,110.0,370,909,2.89,1808,27,47,1388,16,1,1.0,0.0,0.0,6.0,0.0,2.33,109679.0,0.0,0.0,109798.0,1.0,0.2,20.0,36559.67,1.0,109774.0,3.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,1808.0,1.06,0.43,960.0,983.0,0.0,1092.0,109.0,109.0,1092.0,109.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0
778,354.0,81.0,0.0,109.0,829,600,2.66,1059,26,52,1842,27,1,1.0,0.0,0.0,10.67,0.0,3.0,109659.0,0.0,0.0,109771.0,1.0,0.2,20.0,36553.0,1.0,109749.0,5.0,4.0,0.0,100.0,1.33,0.0,2.0,40.0,1059.0,0.98,0.35,648.0,1512.0,0.0,1618.0,106.0,105.0,1618.0,106.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,4.0,4.0,0.0,0.0,0.0,10.0,17.0,1.0
779,338.0,80.0,0.0,110.0,285,162,6.09,1403,5,60,1175,7,1,1.0,0.0,0.0,8.0,0.0,3.33,109708.0,0.0,0.0,109797.0,1.0,0.2,20.0,36569.33,1.0,109773.0,1.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1403.0,1.0,0.33,216.0,4775.0,0.0,4854.0,79.0,79.0,4854.0,79.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
780,307.0,80.0,0.0,113.0,323,967,1.97,1366,9,106,1249,21,1,1.0,0.0,0.0,10.0,0.0,3.67,109694.0,0.0,0.0,109787.0,1.0,0.2,20.0,36564.67,1.0,109774.0,4.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,1366.0,1.03,0.36,1016.0,946.0,0.0,1032.0,86.0,85.0,1032.0,86.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0,2.0,0.0,0.0,0.0,6.0,16.0,1.0
781,329.0,99.0,0.0,116.0,763,740,4.24,1496,6,24,1403,20,1,1.0,0.0,0.0,8.67,0.0,2.33,109686.0,0.0,0.0,109792.0,1.0,0.2,20.0,36562.0,1.0,109762.0,4.0,2.0,0.0,100.0,1.33,0.0,2.0,40.0,1496.0,1.02,0.39,792.0,1224.0,0.0,1323.0,99.0,98.0,1323.0,99.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,3.0,2.0,0.0,0.0,0.0,5.0,18.0,1.0
782,325.0,88.0,0.0,109.0,246,934,7.28,1420,10,45,1872,22,1,1.0,0.0,0.0,9.0,0.0,2.67,35844.0,73834.0,0.0,109767.0,1.0,0.2,20.0,11948.0,1.0,109744.0,5.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,1420.0,0.94,0.39,984.0,991.0,0.0,1065.0,74.0,72.0,1065.0,74.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4.0,3.0,0.0,0.0,0.0,4.0,22.0,2.0
783,316.0,95.0,0.0,114.0,270,689,4.89,1442,12,31,1272,13,1,1.0,0.0,0.0,6.33,0.0,2.0,77552.0,32131.0,0.0,109769.0,1.0,0.2,20.0,25850.67,1.0,109750.0,4.0,6.0,0.0,100.0,1.33,0.0,2.0,40.0,1442.0,1.0,0.35,744.0,1329.0,0.0,1409.0,80.0,80.0,1409.0,80.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
784,301.0,79.0,0.0,107.0,732,219,3.59,810,15,117,1309,23,1,1.0,0.0,0.0,10.67,0.0,3.0,109697.0,0.0,0.0,109799.0,1.0,0.2,20.0,36565.67,1.0,109769.0,6.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,810.0,0.96,0.43,272.0,3766.0,0.0,3855.0,89.0,88.0,3855.0,89.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,0.0,0.0,0.0,0.0,8.0,21.0,1.0
785,340.0,92.0,0.0,114.0,907,1001,1.49,1339,8,38,1190,24,1,1.0,0.0,0.0,7.0,0.0,3.0,109657.0,0.0,0.0,109788.0,1.0,0.2,20.0,36552.33,1.0,109760.0,5.0,4.0,0.0,100.0,1.33,0.0,2.0,40.0,1339.0,0.97,0.42,1056.0,874.0,0.0,992.0,118.0,116.0,992.0,118.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,3.0,1.0,0.0,0.0,0.0,6.0,17.0,2.0
786,410.0,100.0,0.0,118.0,864,112,6.75,1021,11,20,1340,30,1,1.0,0.0,0.0,6.0,0.0,2.33,109718.0,0.0,0.0,109823.0,1.0,0.2,20.0,36572.67,1.0,107506.33,3.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1021.0,1.08,0.36,1080.0,875.0,0.0,970.0,95.0,95.0,970.0,95.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
787,320.0,94.0,0.0,116.0,95,878,2.26,1120,9,42,1224,19,1,1.0,0.0,0.0,10.33,0.0,2.67,46874.0,62855.0,0.0,109796.0,1.0,0.2,20.0,15624.67,1.0,109786.0,6.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1120.0,0.93,0.36,928.0,1067.0,0.0,1129.0,62.0,62.0,1129.0,62.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
788,332.0,85.0,0.0,106.0,344,567,5.88,1080,10,48,1453,17,1,1.0,0.0,0.0,8.67,0.0,2.67,99221.0,10492.0,0.0,109814.0,1.0,0.2,20.0,33073.67,1.0,109790.0,2.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,1080.0,0.97,0.39,616.0,1608.0,0.0,1702.0,94.0,93.0,1702.0,94.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,2.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0
789,359.0,85.0,0.0,108.0,369,1024,1.35,1170,11,94,1899,14,1,1.0,0.0,0.0,8.0,0.0,2.33,109681.0,0.0,0.0,109778.0,1.0,0.2,20.0,36560.33,1.0,109757.0,2.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1170.0,0.96,0.38,1072.0,895.0,0.0,978.0,83.0,83.0,978.0,83.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0
790,335.0,89.0,0.0,109.0,810,653,5.47,1380,18,54,1617,8,1,1.0,0.0,0.0,10.33,0.0,2.67,109682.0,0.0,0.0,109802.0,1.0,0.2,20.0,36560.67,1.0,109774.0,4.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1380.0,1.05,0.36,704.0,1383.0,0.0,1489.0,106.0,106.0,1489.0,106.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
791,314.0,104.0,0.0,123.0,564,906,4.66,682,12,29,1292,18,1,1.0,0.0,0.0,10.67,0.0,2.67,109677.0,0.0,0.0,109790.0,1.0,0.2,20.0,36559.0,1.0,109771.0,3.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,682.0,1.07,0.36,960.0,994.0,0.0,1092.0,98.0,98.0,1092.0,98.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
792,297.0,88.0,0.0,109.0,306,857,9.06,1317,14,50,1318,6,1,1.0,0.0,0.0,6.0,0.0,2.33,38482.0,71201.0,0.0,109741.0,1.0,0.2,20.0,12827.33,1.0,109735.0,6.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,1317.0,0.97,0.4,912.0,1097.0,0.0,1149.0,52.0,51.0,1149.0,52.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,4.0,2.0,0.0,0.0,0.0,5.0,15.0,1.0
793,305.0,80.0,0.0,111.0,418,82,4.04,1033,9,101,1358,16,1,1.0,0.0,0.0,10.33,0.0,3.67,109705.0,0.0,0.0,109801.0,1.0,0.2,20.0,36568.33,1.0,109786.0,4.0,4.0,0.0,100.0,1.33,0.0,2.0,40.0,1033.0,1.03,0.38,552.0,1810.0,0.0,1899.0,89.0,89.0,1899.0,89.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
794,303.0,94.0,0.0,106.0,147,615,3.78,1236,7,44,1212,2,1,1.0,0.0,0.0,6.0,0.0,3.0,60961.0,48735.0,0.0,109785.0,1.0,0.2,20.0,20320.33,1.0,109763.0,3.0,4.0,0.0,100.0,1.33,0.0,2.0,40.0,1236.0,0.97,0.31,664.0,1500.0,0.0,1579.0,79.0,79.0,1579.0,79.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
795,320.0,84.0,0.0,106.0,393,183,3.26,1095,10,33,1336,19,1,1.0,0.0,0.0,6.0,0.0,3.0,109728.0,0.0,0.0,109815.0,1.0,0.2,20.0,36576.0,1.0,109799.0,2.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1095.0,0.98,0.38,232.0,4443.0,0.0,4519.0,76.0,76.0,4519.0,76.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
796,295.0,79.0,0.0,107.0,706,835,1.11,1048,6,108,1259,10,1,1.0,0.0,0.0,7.33,0.0,3.0,109695.0,0.0,0.0,109796.0,1.0,0.2,20.0,36565.0,1.0,109776.0,5.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,1048.0,0.89,0.44,888.0,1090.0,0.0,1180.0,90.0,89.0,1180.0,90.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,3.0,3.0,0.0,0.0,0.0,9.0,17.0,1.0
797,340.0,100.0,0.0,114.0,334,140,1.66,628,11,40,1284,20,1,1.0,0.0,0.0,10.67,0.0,2.33,109686.0,0.0,0.0,109789.0,1.0,0.2,20.0,36562.0,1.0,109769.0,4.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,628.0,0.98,0.39,320.0,3183.0,0.0,3276.0,93.0,93.0,3276.0,93.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
798,345.0,92.0,0.0,115.0,290,952,3.07,1274,9,92,1480,23,1,1.0,0.0,0.0,7.0,0.0,3.0,98627.0,11107.0,0.0,109817.0,1.0,0.2,20.0,32875.67,1.0,109805.0,0.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,1274.0,0.99,0.36,1000.0,970.0,0.0,1048.0,78.0,78.0,1048.0,78.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
799,325.0,100.0,0.0,115.0,360,923,2.56,1136,28,103,1584,17,1,1.0,0.0,0.0,10.0,0.0,3.67,109675.0,0.0,0.0,109776.0,1.0,0.2,20.0,36558.33,1.0,109749.0,7.0,2.0,0.0,100.0,1.33,0.0,2.0,40.0,1136.0,0.97,0.44,976.0,988.0,0.0,1074.0,86.0,86.0,1074.0,86.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
800,370.0,86.0,0.0,110.0,317,894,6.38,1344,8,36,1431,22,1,1.0,0.0,0.0,10.0,0.0,2.33,55065.0,54603.0,0.0,109754.0,1.0,0.2,20.0,18355.0,1.0,109738.0,5.0,2.0,0.0,100.0,1.33,0.0,2.0,40.0,1344.0,1.03,0.37,944.0,1029.0,0.0,1110.0,81.0,80.0,1110.0,81.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,0.0,0.0,0.0,0.0,8.0,17.0,1.0
801,311.0,87.0,0.0,107.0,850,992,3.48,1460,10,27,1921,21,1,1.0,0.0,0.0,9.67,0.0,3.0,109708.0,0.0,0.0,109798.0,1.0,0.2,20.0,109708.0,1.0,109783.0,2.0,7.0,0.0,100.0,2.0,0.0,2.0,40.0,1460.0,0.97,0.44,1040.0,927.0,0.0,1008.0,81.0,81.0,1008.0,81.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0
802,317.0,91.0,0.0,120.0,344,548,8.23,1398,5,22,1512,7,1,1.0,0.0,0.0,10.67,0.0,4.67,72809.0,36882.0,0.0,109792.0,1.0,0.2,20.0,24269.67,1.0,109768.0,3.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1398.0,1.0,0.37,600.0,1654.0,0.0,1747.0,93.0,93.0,1747.0,93.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
803,340.0,81.0,0.0,112.0,379,592,1.88,887,11,47,1234,18,1,1.0,0.0,0.0,9.67,0.0,3.0,109695.0,0.0,0.0,109804.0,1.0,0.2,20.0,36565.0,1.0,109786.0,5.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,887.0,1.06,0.4,640.0,1540.0,0.0,1638.0,98.0,98.0,1638.0,98.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
804,388.0,90.0,0.0,115.0,830,157,3.88,1191,12,45,1382,27,1,1.0,0.0,0.0,6.67,0.0,2.33,109694.0,0.0,0.0,109796.0,1.0,0.2,20.0,36564.67,1.0,109778.0,2.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1191.0,1.04,0.32,208.0,4963.0,0.0,5041.0,78.0,78.0,5041.0,78.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
805,324.0,95.0,0.0,115.0,781,874,2.81,1373,13,113,1801,19,1,1.0,0.0,0.0,11.0,0.0,2.67,109675.0,0.0,0.0,109772.0,1.0,0.2,20.0,109675.0,1.0,109748.0,3.0,3.0,0.0,100.0,2.0,0.0,2.0,40.0,1373.0,1.0,0.43,928.0,1042.0,0.0,1129.0,87.0,86.0,1129.0,87.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,2.0,3.0,0.0,0.0,0.0,6.0,33.0,1.0
806,314.0,80.0,0.0,107.0,527,204,2.4,1054,8,89,1833,8,1,1.0,0.0,0.0,6.0,0.0,3.0,109683.0,0.0,0.0,109802.0,1.0,0.2,20.0,36561.0,1.0,109772.0,1.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1054.0,0.97,0.38,256.0,3987.0,0.0,4096.0,109.0,108.0,4096.0,109.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1.0,1.0,0.0,0.0,0.0,2.0,15.0,1.0
