task_id,read,update,scan,insert,mysql_back_log,mysql_key_buffer_size,mysql_max_connections,mysql_innodb_buffer_pool_size,mysql_max_connect_errors,mysql_open_files_limit,mysql_table_open_cache,mysql_max_allowed_packet,mysql_binlog_cache_size,mysql_max_heap_table_size,mysql_tmp_table_size,mysql_read_buffer_size,mysql_read_rnd_buffer_size,mysql_sort_buffer_size,mysql_join_buffer_size,mysql_thread_cache_size,mysql_ft_min_word_len,mysql_transaction_isolation,mysql_innodb_open_files,mysql_innodb_write_io_threads,mysql_innodb_read_io_threads,mysql_innodb_log_buffer_size,mysql_innodb_log_file_size,mysql_innodb_log_files_in_group,mysql_innodb_lock_wait_timeout,mysql_innodb_flush_log_at_trx_commit,mysql_resource,mysql_replicas,mysql_global_status_binlog_cache_use,mysql_global_status_connections,mysql_global_status_created_tmp_tables,mysql_global_status_error_log_buffered_bytes,mysql_global_status_innodb_buffer_pool_read_requests,mysql_global_status_innodb_buffer_pool_reads,mysql_global_status_innodb_buffer_pool_write_requests,mysql_global_status_innodb_data_fsyncs,mysql_global_status_innodb_data_reads,mysql_global_status_innodb_data_writes,mysql_global_status_innodb_dblwr_pages_written,mysql_global_status_innodb_dblwr_writes,mysql_global_status_innodb_log_write_requests,mysql_global_status_innodb_log_writes,mysql_global_status_innodb_os_log_fsyncs,mysql_global_status_innodb_page_size,mysql_global_status_innodb_pages_created,mysql_global_status_innodb_pages_read,mysql_global_status_innodb_pages_written,mysql_global_status_innodb_redo_log_logical_size,mysql_global_status_innodb_system_rows_read,mysql_global_status_innodb_system_rows_updated,mysql_global_status_opened_tables,mysql_global_status_queries,mysql_global_status_questions,mysql_global_status_select_scan,mysql_global_status_ssl_session_cache_size,mysql_global_status_ssl_session_cache_timeout,mysql_global_status_table_locks_immediate,mysql_global_status_table_open_cache_hits,mysql_global_status_table_open_cache_misses,mysql_global_status_table_open_cache_overflows,mysql_global_status_uptime_since_flush_status,mysql_global_variables_binlog_row_event_max_size,mysql_global_variables_binlog_stmt_cache_size,mysql_global_variables_binlog_transaction_dependency_history_size,mysql_global_variables_caching_sha2_password_digest_rounds,mysql_global_variables_connection_memory_chunk_size,mysql_global_variables_cte_max_recursion_depth,mysql_global_variables_delayed_insert_limit,mysql_global_variables_delayed_insert_timeout,mysql_global_variables_delayed_queue_size,mysql_global_variables_eq_range_index_dive_limit,mysql_global_variables_group_concat_max_len,mysql_global_variables_host_cache_size,mysql_global_variables_information_schema_stats_expiry,mysql_global_variables_innodb_adaptive_max_sleep_delay,mysql_global_variables_innodb_concurrency_tickets,mysql_global_variables_innodb_fill_factor,mysql_global_variables_innodb_ft_num_word_optimize,mysql_global_variables_innodb_idle_flush_pct,mysql_global_variables_innodb_io_capacity,mysql_global_variables_innodb_io_capacity_max,mysql_global_variables_innodb_lock_wait_timeout,mysql_global_variables_innodb_log_wait_for_flush_spin_hwm,mysql_global_variables_innodb_log_write_ahead_size,mysql_global_variables_innodb_lru_scan_depth,mysql_global_variables_innodb_old_blocks_time,mysql_global_variables_innodb_open_files,mysql_global_variables_innodb_page_size,mysql_global_variables_innodb_purge_batch_size,mysql_global_variables_innodb_purge_rseg_truncate_frequency,mysql_global_variables_innodb_rollback_segments,mysql_global_variables_innodb_thread_sleep_delay,mysql_global_variables_key_cache_age_threshold,mysql_global_variables_key_cache_block_size,mysql_global_variables_key_cache_division_limit,mysql_global_variables_max_connect_errors,mysql_global_variables_max_connections,mysql_global_variables_max_digest_length,mysql_global_variables_max_error_count,mysql_global_variables_max_length_for_sort_data,mysql_global_variables_max_points_in_geometry,mysql_global_variables_max_prepared_stmt_count,mysql_global_variables_max_sort_length,mysql_global_variables_mysqlx_max_connections,mysql_global_variables_net_buffer_length,mysql_global_variables_performance_schema_max_cond_classes,mysql_global_variables_performance_schema_max_digest_length,mysql_global_variables_performance_schema_max_file_handles,mysql_global_variables_performance_schema_max_memory_classes,mysql_global_variables_performance_schema_max_mutex_classes,mysql_global_variables_performance_schema_max_sql_text_length,mysql_global_variables_performance_schema_max_stage_classes,mysql_global_variables_performance_schema_max_statement_classes,mysql_global_variables_performance_schema_max_thread_classes,mysql_global_variables_performance_schema_session_connect_attrs_size,mysql_global_variables_preload_buffer_size,mysql_global_variables_query_alloc_block_size,mysql_global_variables_query_prealloc_size,mysql_global_variables_range_alloc_block_size,mysql_global_variables_replica_checkpoint_group,mysql_global_variables_replica_checkpoint_period,mysql_global_variables_rpl_read_size,mysql_global_variables_schema_definition_cache,mysql_global_variables_secondary_engine_cost_threshold,mysql_global_variables_select_into_buffer_size,mysql_global_variables_slave_checkpoint_group,mysql_global_variables_slave_checkpoint_period,mysql_global_variables_ssl_session_cache_timeout,mysql_global_variables_stored_program_cache,mysql_global_variables_stored_program_definition_cache,mysql_global_variables_table_definition_cache,mysql_global_variables_table_open_cache,mysql_global_variables_tablespace_definition_cache,mysql_global_variables_transaction_alloc_block_size,mysql_global_variables_transaction_prealloc_size
220,243.0,617471.0,22671.0,169343.0,459,271,1671,766,9023,59505,425,25,23,46,242,121,106,134,38,136,182,SERIALIZABLE,447,40,23,114,57,10,71,2,27,1,0.0,11.0,14.67,1888.0,15196.0,848.0,1933.0,71.0,872.0,251.0,54.0,4.0,840.0,27.0,18.0,16384.0,147.0,848.0,195.0,512.0,4800.0,331.0,461.67,49.0,44.0,22.33,128.0,300.0,7.67,2712.0,461.67,334.0,43.33,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,686.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,71.0,400.0,8192.0,1024.0,1000.0,447.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9023.0,1671.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,612.0,425.0,256.0,8192.0,4096.0
221,255.0,171647.0,56127.0,152831.0,625,295,540,630,8106,34461,337,82,124,67,119,139,18,123,155,173,164,READ-UNCOMMITTED,714,30,28,126,28,9,106,2,18,1,0.0,13.67,25.67,1888.0,15202.0,860.0,1933.0,75.0,883.0,254.0,54.0,4.0,840.0,30.0,19.0,16384.0,147.0,859.0,195.0,512.0,4800.0,331.0,872.0,88.0,80.33,38.67,128.0,300.0,13.0,2307.0,872.0,751.0,90.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,630.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,106.0,400.0,8192.0,1024.0,1000.0,714.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8106.0,540.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,568.0,337.0,256.0,8192.0,4096.0
223,226.0,332287.0,27663.0,234495.0,665,316,386,700,7245,20827,752,78,119,77,174,156,15,105,15,130,170,READ-UNCOMMITTED,126,39,9,110,1,5,67,2,17,1,0.0,10.33,12.0,2024.0,15202.0,856.0,1932.0,77.0,879.0,250.0,54.0,5.0,839.0,25.0,19.0,16384.0,147.0,855.0,195.0,512.0,4800.0,331.0,141.0,40.67,36.33,18.0,128.0,300.0,6.0,3031.0,141.0,0.0,61.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,514.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,67.0,400.0,8192.0,1024.0,1000.0,126.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7245.0,386.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,776.0,752.0,256.0,8192.0,4096.0
224,204.0,412927.0,77567.0,143999.0,301,291,155,664,7826,24638,245,81,60,85,166,188,65,255,11,134,150,READ-UNCOMMITTED,746,39,6,116,11,5,75,2,15,1,0.0,10.33,11.33,1888.0,15203.0,853.0,1933.0,71.0,877.0,263.0,68.0,3.0,840.0,26.0,18.0,16384.0,147.0,853.0,209.0,512.0,4800.0,331.0,1427.33,40.33,36.0,17.67,128.0,300.0,6.33,1745.0,1427.33,1341.0,26.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,283.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,75.0,400.0,8192.0,1024.0,1000.0,746.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7826.0,155.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,522.0,245.0,256.0,8192.0,4096.0
225,256.0,1410047.0,116543.0,589311.0,867,239,119,730,7762,61932,311,86,126,163,178,136,55,119,19,148,167,READ-UNCOMMITTED,754,38,12,104,4,5,67,2,18,1,0.0,12.67,20.33,1888.0,15199.0,852.0,1933.0,78.0,875.0,252.0,54.0,4.0,840.0,27.0,22.0,16384.0,147.0,851.0,195.0,512.0,4800.0,331.0,1039.67,72.33,65.67,31.0,128.0,300.0,10.67,2137.0,1039.67,928.0,58.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,247.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,67.0,400.0,8192.0,1024.0,1000.0,754.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7762.0,119.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,555.0,311.0,256.0,8192.0,4096.0
226,295.0,844799.0,2917.0,671231.0,716,117,6381,688,7457,22873,270,13,122,57,182,167,28,16,160,142,176,READ-UNCOMMITTED,680,37,7,113,6,10,32,2,25,1,0.0,16.67,37.33,1888.0,15334.67,853.0,1939.0,78.0,876.0,258.0,58.0,4.33,841.0,28.33,21.0,16384.0,147.0,852.0,199.0,512.0,4800.0,331.0,1329.33,130.33,119.67,56.67,128.0,300.0,19.33,1856.0,1329.33,1226.33,120.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,922.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,32.0,400.0,8192.0,1024.0,1000.0,680.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7457.0,6381.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,535.0,270.0,256.0,8192.0,4096.0
227,172.0,349695.0,2467.0,305407.0,775,82,753,713,6553,24192,354,75,128,73,159,151,23,114,25,81,163,SERIALIZABLE,787,35,10,108,4,9,57,2,16,1,0.0,10.67,12.33,1888.0,15192.0,845.0,1932.0,74.0,869.0,269.0,69.0,4.0,839.0,30.0,19.0,16384.0,147.0,845.0,210.0,512.0,4800.0,331.0,783.0,44.67,40.0,19.33,128.0,300.0,7.0,2390.0,783.0,665.0,23.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,640.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,57.0,400.0,8192.0,1024.0,1000.0,787.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6553.0,753.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,577.0,354.0,256.0,8192.0,4096.0
228,174.0,1040383.0,133375.0,1521663.0,515,343,1160,649,7593,55108,309,23,36,81,236,61,42,72,142,138,156,READ-COMMITTED,737,42,38,124,72,8,87,2,16,1,0.0,16.0,34.0,1888.0,15194.0,851.0,1933.0,73.0,874.0,264.0,56.0,3.0,840.0,39.0,19.0,16384.0,147.0,850.0,197.0,512.0,4800.0,331.0,1046.0,119.33,109.33,51.0,128.0,300.0,17.0,2137.0,1046.0,929.0,114.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,661.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,87.0,400.0,8192.0,1024.0,1000.0,737.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7593.0,1160.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,554.0,309.0,256.0,8192.0,4096.0
229,169.0,157823.0,3441.0,402431.0,266,315,574,968,8547,11681,377,83,125,64,186,221,37,90,43,155,173,REPEATABLE-READ,701,54,13,121,18,9,64,2,20,1,0.0,13.67,23.67,1888.0,15199.0,852.0,1934.0,74.0,874.0,262.0,56.0,3.0,841.0,37.0,20.0,16384.0,147.0,851.0,197.0,512.0,4800.0,331.0,706.33,85.0,77.33,36.0,128.0,300.0,12.33,2472.0,706.33,580.0,77.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,631.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,64.0,400.0,8192.0,1024.0,1000.0,701.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8547.0,574.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,588.0,377.0,256.0,8192.0,4096.0
230,159.0,245247.0,1834.0,214783.0,823,494,7091,744,8198,28133,394,32,83,49,172,197,9,126,152,114,146,SERIALIZABLE,826,40,21,111,22,10,73,2,26,1,0.0,11.0,14.67,1888.0,15199.0,855.0,1932.0,72.0,878.0,250.0,54.0,3.0,839.0,27.0,18.0,16384.0,147.0,854.0,195.0,512.0,4800.0,331.0,620.67,50.0,45.0,22.33,128.0,300.0,7.67,2553.0,620.67,497.0,33.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,957.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,73.0,400.0,8192.0,1024.0,1000.0,826.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,8198.0,7091.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,597.0,394.0,256.0,8192.0,4096.0
231,180.0,301567.0,1888.0,153471.0,409,580,904,673,6827,52714,67,21,62,42,230,128,49,129,6,123,207,READ-UNCOMMITTED,593,52,32,62,3,10,102,2,17,1,0.0,16.0,34.0,2024.0,15203.0,855.0,1932.0,74.0,878.0,276.0,56.0,3.0,839.0,51.0,20.0,16384.0,147.0,854.0,197.0,512.0,4800.0,331.0,2273.33,119.0,109.0,51.33,128.0,300.0,17.33,910.0,2273.33,2232.0,104.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,648.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,102.0,400.0,8192.0,1024.0,1000.0,593.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,6827.0,904.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,433.0,67.0,256.0,8192.0,4096.0
232,171.0,629759.0,1879.0,588799.0,388,403,1126,752,4825,40656,790,75,123,64,169,160,60,82,147,150,162,SERIALIZABLE,505,38,24,10,8,10,32,2,27,1,0.0,13.33,24.0,1888.0,15202.0,855.0,1933.0,74.0,878.0,249.0,54.0,4.0,840.0,25.0,19.0,16384.0,147.0,854.0,195.0,512.0,4800.0,331.0,147.0,82.33,75.0,36.0,128.0,300.0,12.0,3031.0,147.0,0.0,91.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,659.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,32.0,400.0,8192.0,1024.0,1000.0,505.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,4825.0,1126.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,795.0,790.0,256.0,8192.0,4096.0
233,169.0,240767.0,2659.0,370431.0,344,409,1283,776,4975,41646,411,74,126,54,125,145,59,86,148,146,165,SERIALIZABLE,514,51,15,5,9,10,33,2,26,1,0.0,16.33,35.0,1888.0,15201.0,855.0,1932.0,75.0,878.0,259.0,54.0,4.0,839.0,34.0,20.0,16384.0,147.0,854.0,195.0,512.0,4800.0,331.0,550.67,123.67,113.33,52.67,128.0,300.0,17.67,2633.0,550.67,416.0,115.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,667.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,33.0,400.0,8192.0,1024.0,1000.0,514.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,4975.0,1283.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,605.0,411.0,256.0,8192.0,4096.0
234,161.0,230015.0,2179.0,231295.0,322,378,988,700,3451,41206,719,79,119,70,164,160,57,33,145,165,169,SERIALIZABLE,474,56,61,20,12,10,30,2,19,1,0.0,15.67,33.0,1888.0,15199.0,853.0,1932.0,73.0,876.0,253.0,56.0,3.0,839.0,28.0,19.0,16384.0,147.0,852.0,197.0,512.0,4800.0,331.0,151.67,115.33,105.67,49.67,128.0,300.0,16.67,3031.0,151.67,0.0,102.33,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,652.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,30.0,400.0,8192.0,1024.0,1000.0,474.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,3451.0,988.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,759.0,719.0,256.0,8192.0,4096.0
235,170.0,2351103.0,4679.0,194431.0,483,471,748,724,4258,44375,418,73,39,66,112,155,53,99,157,158,155,SERIALIZABLE,497,52,16,4,5,10,59,2,27,1,0.0,15.0,30.33,1888.0,15201.0,854.0,1932.0,73.0,877.0,257.0,57.0,3.0,839.0,31.0,19.0,16384.0,147.0,853.0,198.0,512.0,4800.0,331.0,469.67,106.0,97.0,46.0,128.0,300.0,15.67,2712.0,469.67,334.67,84.33,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,640.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,59.0,400.0,8192.0,1024.0,1000.0,497.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,4258.0,748.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,609.0,418.0,256.0,8192.0,4096.0
237,162.0,194303.0,2345.0,188543.0,366,533,376,718,5472,60824,353,28,76,27,102,69,45,74,165,150,177,SERIALIZABLE,460,49,11,118,9,6,34,2,28,1,0.0,15.33,31.67,1888.0,15189.0,847.0,1932.0,72.0,870.0,251.0,56.0,3.0,839.0,26.0,18.0,16384.0,147.0,846.0,197.0,512.0,4800.0,331.0,792.67,110.67,101.33,48.33,128.0,300.0,16.67,2390.0,792.67,665.67,102.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,504.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,34.0,400.0,8192.0,1024.0,1000.0,460.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5472.0,376.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,576.0,353.0,256.0,8192.0,4096.0
238,180.0,336639.0,1839.0,286463.0,273,351,1063,693,5176,47325,437,72,123,13,98,176,71,68,14,91,199,READ-COMMITTED,480,48,18,10,32,5,37,2,27,1,0.0,16.33,35.0,1888.0,15195.0,852.0,1932.0,69.0,876.0,271.0,73.0,2.0,839.0,30.0,19.0,16384.0,147.0,852.0,214.0,512.0,4800.0,331.0,391.67,124.67,114.33,52.67,128.0,300.0,17.67,2792.0,391.67,253.0,108.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,656.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,37.0,400.0,8192.0,1024.0,1000.0,480.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,5176.0,1063.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,618.0,437.0,256.0,8192.0,4096.0
239,169.0,579071.0,1712.0,195327.0,308,277,7449,844,4607,42312,397,76,67,36,104,172,50,162,151,21,163,READ-UNCOMMITTED,651,33,22,18,42,10,32,2,26,1,0.0,14.67,29.33,1888.0,15201.0,855.0,1933.0,73.0,878.0,253.0,54.0,4.0,840.0,29.0,17.0,16384.0,147.0,854.0,195.0,512.0,4800.0,331.0,628.0,102.0,93.33,44.33,128.0,300.0,15.0,2553.0,628.0,497.33,92.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,975.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,32.0,400.0,8192.0,1024.0,1000.0,651.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,4607.0,7449.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,598.0,397.0,256.0,8192.0,4096.0
240,157.0,338943.0,1999.0,260991.0,708,433,1919,1002,9572,45355,373,53,120,46,101,162,39,120,137,118,151,SERIALIZABLE,610,36,16,115,19,9,98,2,29,1,0.0,16.0,34.0,1888.0,15195.0,852.0,1932.0,75.0,876.0,266.0,68.0,4.0,839.0,28.0,20.0,16384.0,147.0,852.0,209.0,512.0,4800.0,331.0,711.33,119.67,109.67,51.33,128.0,300.0,17.33,2472.0,711.33,581.0,111.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,698.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,98.0,400.0,8192.0,1024.0,1000.0,610.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,9572.0,1919.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,586.0,373.0,256.0,8192.0,4096.0
241,169.0,922111.0,1998.0,379135.0,430,332,649,742,7959,63466,630,71,126,53,107,131,33,115,160,133,170,REPEATABLE-READ,179,31,43,14,11,10,31,2,25,1,0.0,11.0,13.33,1888.0,15194.0,848.0,1932.0,74.0,871.0,266.0,69.0,4.0,839.0,27.0,19.0,16384.0,147.0,847.0,210.0,512.0,4800.0,331.0,142.0,48.33,43.33,20.33,128.0,300.0,7.0,3031.0,142.0,0.0,52.0,8192.0,32768.0,25000.0,5000.0,8912.0,1000.0,100.0,300.0,1000.0,200.0,1024.0,635.0,86400.0,150000.0,5000.0,100.0,2000.0,100.0,200.0,2000.0,31.0,400.0,8192.0,1024.0,1000.0,179.0,16384.0,300.0,128.0,128.0,10000.0,300.0,1024.0,100.0,7959.0,649.0,1024.0,1024.0,4096.0,65536.0,16382.0,1024.0,100.0,16384.0,150.0,1024.0,32768.0,450.0,350.0,1024.0,175.0,219.0,100.0,512.0,32768.0,8192.0,8192.0,4096.0,512.0,300.0,8192.0,256.0,100000.0,131072.0,512.0,300.0,300.0,256.0,256.0,715.0,630.0,256.0,8192.0,4096.0
