task_id,read,update,scan,insert,redis_redis_tcp_keepalive,redis_repl_diskless_sync_delay,redis_maxmemory,redis_maxmemory_policy,redis_maxmemory_samples,redis_maxclients,redis_tcp_backlog,redis_list_max_ziplist_size,redis_hash_max_ziplist_entries,redis_hash_max_ziplist_value,redis_list_compress_depth,redis_set_max_intset_entries,redis_zset_max_ziplist_entries,redis_zset_max_ziplist_value,redis_hll_sparse_max_bytes,redis_hz,redis_active_defrag_ignore_bytes,redis_lua_time_limit,redis_resource,redis_replicas,redis_active_defrag_running,redis_allocator_frag_bytes,redis_allocator_frag_ratio,redis_allocator_rss_ratio,redis_aof_base_size_bytes,redis_aof_buffer_length,redis_aof_current_rewrite_duration_sec,redis_aof_delayed_fsync,redis_aof_enabled,redis_aof_last_bgrewrite_status,redis_aof_last_cow_size_bytes,redis_aof_last_rewrite_duration_sec,redis_aof_last_write_status,redis_aof_pending_bio_fsync,redis_aof_pending_rewrite,redis_aof_rewrite_in_progress,redis_aof_rewrite_scheduled,redis_blocked_clients,redis_client_recent_max_input_buffer_bytes,redis_client_recent_max_output_buffer_bytes,redis_clients_in_timeout_table,redis_cluster_connections,redis_cluster_enabled,redis_config_io_threads,redis_config_maxclients,redis_connected_clients,redis_connected_slaves,redis_connections_received_total,redis_cpu_sys_children_seconds_total,redis_cpu_sys_main_thread_seconds_total,redis_cpu_sys_seconds_total,redis_cpu_user_children_seconds_total,redis_cpu_user_main_thread_seconds_total,redis_cpu_user_seconds_total,redis_defrag_hits,redis_defrag_key_hits,redis_defrag_key_misses,redis_defrag_misses,redis_dump_payload_sanitizations,redis_evicted_keys_total,redis_expired_keys_total,redis_expired_stale_percentage,redis_expired_time_cap_reached_total,redis_exporter_last_scrape_connect_time_seconds,redis_exporter_last_scrape_duration_seconds,redis_exporter_last_scrape_error,redis_exporter_scrape_duration_seconds_sum,redis_exporter_scrape_duration_seconds_count,redis_exporter_scrapes_total,redis_io_threaded_reads_processed,redis_io_threaded_writes_processed,redis_io_threads_active,redis_keyspace_hits_total,redis_keyspace_misses_total,redis_last_key_groups_scrape_duration_milliseconds,redis_last_slow_execution_duration_seconds,redis_latest_fork_seconds,redis_lazyfree_pending_objects,redis_loading_dump_file,redis_master_repl_offset,redis_mem_clients_normal,redis_mem_clients_slaves,redis_mem_fragmentation_ratio,redis_mem_not_counted_for_eviction_bytes,redis_memory_used_lua_bytes,redis_memory_used_overhead_bytes,redis_memory_used_scripts_bytes,redis_memory_used_startup_bytes,redis_migrate_cached_sockets_total,redis_module_fork_in_progress,redis_module_fork_last_cow_size,redis_number_of_cached_scripts,redis_process_id,redis_pubsub_channels,redis_pubsub_patterns,redis_rdb_bgsave_in_progress,redis_rdb_changes_since_last_save,redis_rdb_current_bgsave_duration_sec,redis_rdb_last_bgsave_duration_sec,redis_rdb_last_bgsave_status,redis_rejected_connections_total,redis_repl_backlog_first_byte_offset,redis_repl_backlog_history_bytes,redis_repl_backlog_is_active,redis_replica_partial_resync_accepted,redis_replica_partial_resync_denied,redis_replica_resyncs_full,redis_second_repl_offset,redis_slave_expires_tracked_keys,redis_slowlog_last_id,redis_slowlog_length,redis_target_scrape_request_errors_total,redis_total_error_replies,redis_total_reads_processed,redis_total_writes_processed,redis_tracking_clients,redis_tracking_total_items,redis_tracking_total_keys,redis_tracking_total_prefixes,redis_unexpected_error_replies,redis_up,redis_uptime_in_seconds
204,101.0,68.0,78399.0,155.0,373,7,2602,noeviction,8,99892,3360,1,727,970,3,861,441,1002,7206,32,424,5340,19,1,0.0,412424.0,1.0,1.05,1.27,0.0,-1.0,0.0,1.0,1.0,7.37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99892.0,1.0,0.0,10.33,0.15,3.28,3.34,0.87,2.05,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,195.55,17177.33,17177.33,0.0,0.0,0.0,54134.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.04,2560.0,31744.0,1.17,184.0,6.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.18,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,273719.67,273709.33,0.0,0.0,0.0,0.0,0.0,1.0,103.0
205,94.0,73.0,78655.0,163.0,387,6,1427,volatile-random,4,31649,3953,1,771,465,3,887,822,954,6214,56,260,3000,29,1,0.0,403200.0,1.0,1.05,1.3,0.0,-1.0,0.0,1.0,1.0,9.36,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31649.0,1.0,0.0,7.33,0.22,3.18,3.22,1.3,2.23,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,195.61,17188.33,17188.33,0.0,0.0,0.0,46908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,8.0,31744.0,7.46,184.0,2.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,575450.0,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,266441.67,266434.33,0.0,0.0,0.0,0.0,0.0,1.0,113.0
206,90.0,68.0,79871.0,157.0,230,5,2152,volatile-lfu,14,61460,3158,1,715,1024,3,920,879,942,6283,27,238,4894,12,1,0.0,395808.0,1.0,1.04,1.28,0.0,-1.0,0.0,1.0,1.0,9.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61460.0,1.0,0.0,9.33,0.19,3.21,3.28,1.49,2.04,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,196.53,17203.33,17203.33,0.0,0.0,0.0,52657.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.17,184.0,3.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108767.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,272222.67,272213.33,0.0,0.0,0.0,0.0,0.0,1.0,84.0
207,99.0,83.0,78783.0,161.0,300,1,9977,volatile-lru,17,56018,3700,4,853,1003,3,831,302,789,7972,36,159,4208,24,1,0.0,427074.67,1.0,1.05,1.28,0.0,-1.0,0.0,1.0,1.0,7.27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56018.0,1.0,0.0,8.33,0.23,3.19,3.23,1.61,2.27,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,197.33,17212.33,17212.33,0.0,0.0,0.0,47098.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,8.0,31744.0,8.84,184.0,3.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,132184.67,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,266624.67,266616.33,0.0,0.0,0.0,0.0,0.0,1.0,115.0
208,106.0,77.0,78015.0,160.0,419,7,1255,allkeys-lru,7,87449,4839,1,760,886,3,849,276,486,6032,30,218,4698,6,1,0.0,430224.0,1.0,1.03,1.24,0.0,-1.0,0.0,1.0,1.0,8.35,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,1.0,87449.0,1.0,0.0,9.33,0.36,3.29,3.34,1.59,2.34,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,197.38,17223.33,17223.33,0.0,0.0,0.0,50188.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,25088.0,0.0,1.04,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.73,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,269799.67,269790.33,0.0,0.0,0.0,0.0,0.0,1.0,118.0
209,113.0,82.0,89663.0,179.0,366,6,4163,volatile-ttl,10,72265,4126,1,743,907,0,770,788,861,6902,34,413,3883,29,1,0.0,421360.0,1.0,1.03,1.25,0.0,-1.0,0.0,1.0,1.0,7.71,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,72265.0,1.0,0.0,9.33,0.11,3.16,3.22,0.87,2.17,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.09,17233.33,17233.33,0.0,0.0,0.0,47305.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,12544.0,0.0,1.05,2560.0,31744.0,9.97,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,266875.67,266866.33,0.0,0.0,0.0,0.0,0.0,1.0,117.0
210,106.0,79.0,79551.0,163.0,395,8,3521,allkeys-random,6,75489,927,1,824,953,3,816,850,555,8677,38,343,9038,25,1,0.0,393272.0,1.0,1.05,1.25,0.0,-1.0,0.0,1.0,1.0,7.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75489.0,1.0,0.0,9.33,0.24,3.23,3.27,1.33,2.15,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.14,17243.33,17243.33,0.0,0.0,0.0,53227.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,8.0,31744.0,9.95,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166313.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,272800.67,272791.33,0.0,0.0,0.0,0.0,0.0,1.0,86.0
211,98.0,74.0,78975.0,156.0,283,6,2315,allkeys-lfu,7,92682,4416,3,691,978,1,889,897,235,5904,42,289,5102,17,1,0.0,407573.33,1.0,1.03,1.24,0.0,-1.0,0.0,1.0,1.0,7.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92682.0,1.0,0.0,9.33,0.18,3.12,3.16,1.23,2.31,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.19,17252.33,17252.33,0.0,0.0,0.0,52033.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.04,8.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.69,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,271602.67,271593.33,0.0,0.0,0.0,0.0,0.0,1.0,113.0
212,122.0,79.0,91327.0,179.0,374,8,4005,volatile-random,16,42808,5181,1,724,960,0,857,926,355,8827,52,246,4937,7,1,0.0,400720.0,1.0,1.05,1.22,0.0,-1.0,0.0,1.0,1.0,8.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42808.0,1.0,0.0,9.0,0.16,3.11,3.14,1.38,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.24,17262.0,17262.0,0.0,0.0,0.0,53610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,8.25,184.0,2.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,280878.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,273178.0,273169.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0
213,104.0,73.0,82751.0,167.0,376,8,3805,volatile-random,16,26369,5529,1,713,940,0,868,908,334,8940,51,246,4560,7,1,0.0,415381.33,1.0,1.04,1.25,0.0,-1.0,0.0,1.0,1.0,8.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26369.0,1.0,0.0,7.0,0.12,3.14,3.19,0.93,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.28,17272.0,17272.0,0.0,0.0,0.0,37839.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.06,2560.0,31744.0,7.24,184.0,1.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,257420.0,257413.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0
214,97.0,72.0,93887.0,164.0,383,8,3787,volatile-random,16,45256,5046,1,710,962,0,902,486,288,8510,49,111,4834,6,1,0.0,400661.33,1.0,1.04,1.23,0.0,-1.0,0.0,1.0,1.0,7.26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45256.0,1.0,0.0,6.33,0.23,2.99,3.05,1.38,2.25,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.31,17281.33,17281.33,0.0,0.0,0.0,42178.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,8.38,184.0,2.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183365.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,261757.67,261751.33,0.0,0.0,0.0,0.0,0.0,1.0,101.0
215,94.0,70.0,79935.0,157.0,390,8,3507,volatile-random,8,51533,3925,1,741,996,0,839,595,377,8771,45,235,4289,8,1,0.0,406080.0,1.0,1.05,1.24,0.0,-1.0,0.0,1.0,1.0,7.23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,51533.0,1.0,0.0,12.0,0.24,3.15,3.19,1.6,2.34,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.39,17296.0,17296.0,0.0,0.0,0.0,55949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12544.0,0.0,1.05,2560.0,31744.0,8.72,184.0,3.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,206317.33,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,275555.0,275543.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0
216,101.0,70.0,79039.0,158.0,361,7,4522,volatile-random,15,40864,4632,1,627,923,0,484,882,181,9527,47,256,10000,8,1,0.0,395602.67,1.0,1.04,1.23,0.0,-1.0,0.0,1.0,1.0,7.31,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40864.0,1.0,0.0,9.0,0.13,2.95,3.04,0.9,2.32,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.44,17309.0,17309.0,0.0,0.0,0.0,43864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,8.25,184.0,2.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.16,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,263419.0,263410.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0
217,101.0,71.0,78911.0,158.0,345,8,2486,allkeys-random,11,22639,3540,1,676,978,0,934,828,265,9081,54,453,3490,21,1,0.0,417464.0,1.0,1.04,1.24,0.0,-1.0,0.0,1.0,1.0,7.34,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22639.0,1.0,0.0,10.67,0.22,3.37,3.41,1.58,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.49,17319.67,17319.67,0.0,0.0,0.0,53202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,2560.0,31744.0,7.07,184.0,1.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,272786.33,272775.67,0.0,0.0,0.0,0.0,0.0,1.0,95.33
218,113.0,69.0,83967.0,161.0,370,6,1646,allkeys-lru,17,37454,4788,1,701,776,2,664,855,913,2651,40,441,2166,7,1,0.0,394968.0,1.0,1.05,1.23,0.0,-1.0,0.0,1.0,1.0,8.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37454.0,1.0,0.0,12.67,0.18,3.37,3.41,1.48,2.15,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.56,17334.67,17334.67,0.0,0.0,0.0,57200.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.06,2560.0,31744.0,7.86,184.0,2.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,330291.33,-1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,276748.33,276735.67,0.0,0.0,0.0,0.0,0.0,1.0,130.0
219,102.0,70.0,80831.0,162.0,408,5,3319,noeviction,3,82840,3387,1,730,1011,3,860,807,984,8240,21,264,7942,21,1,0.0,411178.67,1.0,1.05,1.26,0.0,-1.0,0.0,1.0,1.0,7.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82840.0,1.0,0.0,10.67,0.17,3.16,3.21,0.96,2.21,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.62,17344.67,17344.67,0.0,0.0,0.0,56042.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.07,184.0,5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.18,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,275612.33,275601.67,0.0,0.0,0.0,0.0,0.0,1.0,103.0
220,98.0,72.0,77567.0,163.0,237,6,1942,volatile-random,9,47643,5252,1,757,889,3,607,901,298,6565,32,141,5018,15,1,0.0,435933.33,1.0,1.05,1.27,0.0,-1.0,0.0,1.0,1.0,7.32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,7397.33,0.0,0.0,0.0,1.0,47643.0,1.0,0.0,7.67,0.22,3.28,3.32,1.33,2.24,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.67,17356.67,17356.67,0.0,0.0,0.0,54122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,8.38,184.0,2.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,289666.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,273636.33,273628.67,0.0,0.0,0.0,0.0,0.0,1.0,87.0
221,93.0,67.0,78015.0,157.0,381,7,3704,volatile-lru,5,96577,3026,1,1011,994,0,694,940,765,1414,28,278,4662,11,1,0.0,432512.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,1.0,96577.0,1.0,0.0,7.0,0.14,3.02,3.08,0.92,2.29,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.71,17367.0,17367.0,0.0,0.0,0.0,48237.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,5720.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,267785.0,267778.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0
222,92.0,67.0,77759.0,156.0,378,7,3707,volatile-lru,5,96906,3050,1,984,988,0,685,952,763,1362,28,251,4596,11,1,0.0,398690.67,1.0,1.05,1.28,0.0,-1.0,0.0,1.0,1.0,7.38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,96906.0,1.0,0.0,11.33,0.15,3.18,3.23,1.21,2.27,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.76,17380.33,17380.33,0.0,0.0,0.0,53167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,8.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.71,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,272745.67,272734.33,0.0,0.0,0.0,0.0,0.0,1.0,116.0
223,99.0,68.0,75647.0,154.0,214,7,3689,volatile-lru,5,96965,2829,1,1012,995,0,704,962,748,1612,28,265,4594,11,1,0.0,421650.67,1.0,1.05,1.28,0.0,-1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96965.0,1.0,0.0,5.33,0.19,3.06,3.11,1.42,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.83,17387.33,17387.33,0.0,0.0,0.0,41480.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,190633.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,261040.67,261035.33,0.0,0.0,0.0,0.0,0.0,1.0,102.0
224,98.0,75.0,79551.0,167.0,382,7,2653,volatile-lru,5,95455,2710,1,1000,995,0,673,945,754,1406,25,432,4412,12,1,0.0,408768.0,1.0,1.05,1.3,0.0,-1.0,0.0,1.0,1.0,7.39,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95455.0,1.0,0.0,10.0,0.28,3.08,3.13,1.39,2.25,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.89,17402.0,17402.0,0.0,0.0,0.0,56321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,296189.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,275782.0,275772.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0
225,92.0,70.0,80255.0,160.0,389,7,3992,volatile-lru,5,98105,2980,1,995,1012,0,650,973,812,1116,29,173,4705,11,1,0.0,426690.67,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.43,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98105.0,1.0,0.0,8.33,0.23,3.22,3.26,1.41,2.11,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,198.93,17409.33,17409.33,0.0,0.0,0.0,47381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,225806.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,266981.67,266973.33,0.0,0.0,0.0,0.0,0.0,1.0,101.0
226,99.0,85.0,86975.0,183.0,401,7,3502,volatile-lru,4,95086,3235,1,980,975,0,692,936,779,1311,26,360,4403,13,1,0.0,412088.0,1.0,1.05,1.3,0.0,-1.0,0.0,1.0,1.0,7.41,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,95086.0,1.0,0.0,8.33,0.31,3.12,3.17,1.42,2.08,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,199.49,17419.33,17419.33,0.0,0.0,0.0,43244.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,212468.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,262816.67,262808.33,0.0,0.0,0.0,0.0,0.0,1.0,101.0
227,99.0,70.0,80767.0,162.0,379,7,3081,volatile-lru,5,97926,3040,1,1023,1023,3,727,1007,839,1524,24,254,4540,12,1,0.0,399458.67,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.45,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,97926.0,1.0,0.0,7.33,0.15,3.12,3.17,1.29,2.44,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,199.53,17429.33,17429.33,0.0,0.0,0.0,66447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12544.0,0.0,1.05,8.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.71,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,285945.67,285938.33,0.0,0.0,0.0,0.0,0.0,1.0,117.0
228,92.0,75.0,79935.0,162.0,397,7,2135,volatile-lru,6,94227,2401,1,991,985,2,716,950,722,1202,31,72,4146,10,1,0.0,419976.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94227.0,1.0,0.0,7.0,0.21,3.27,3.32,1.39,2.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,199.59,17440.0,17440.0,0.0,0.0,0.0,47359.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,206741.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,266919.0,266912.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0
